TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
23/12/2023 03:56:00;241.76;243.04;242.72;242.49;419.04;420.72;420.48;19.44;15.42;19.59;6.65;19.14;15.45;19.43;3.26;-0.76;0.75;0.99;-1.00;1.00;1.00;4.57;3.69;4.70;12.96;0.79;-0.18;0.18;0.80;4.69;3.75;4.70;13.12;3.42;4.34;3.92;85.97;75.86;68.06
23/12/2023 03:56:10;241.76;243.04;242.72;242.49;419.04;420.72;420.29;19.40;15.03;19.53;7.30;19.19;14.98;19.60;3.27;-0.83;0.78;0.99;-1.00;1.00;1.00;4.56;3.58;4.65;12.81;0.80;-0.23;0.16;0.71;4.71;3.64;4.70;12.99;3.46;4.39;3.95;89.31;78.36;68.68
23/12/2023 03:56:20;241.55;242.95;242.54;242.35;418.85;420.51;419.98;19.51;15.02;19.50;7.14;19.17;14.98;19.60;3.27;-0.83;0.78;0.99;-1.00;1.00;1.00;4.56;3.58;4.65;12.81;0.80;-0.23;0.16;0.71;4.71;3.64;4.70;12.99;3.46;4.39;3.95;89.31;78.36;68.68
23/12/2023 03:56:30;241.55;242.95;242.54;242.35;418.85;420.51;419.98;19.51;15.02;19.50;7.14;19.17;14.97;19.54;3.21;-0.95;0.67;0.99;-1.00;1.00;1.00;4.58;3.59;4.67;12.82;0.80;-0.23;0.19;0.77;4.73;3.65;4.72;13.05;3.50;4.39;3.98;89.36;78.19;68.03
23/12/2023 03:56:40;241.59;242.96;242.61;242.36;418.80;420.54;419.95;19.39;15.02;19.51;7.53;19.19;15.00;19.74;3.33;-0.94;0.79;0.99;-1.00;1.00;1.00;4.58;3.59;4.67;12.82;0.80;-0.23;0.19;0.77;4.73;3.65;4.72;13.05;3.50;4.39;3.98;89.36;78.19;68.03
23/12/2023 03:56:50;241.59;242.96;242.61;242.36;418.80;420.54;419.95;19.39;15.02;19.51;7.53;19.19;15.00;19.74;3.33;-0.94;0.79;0.99;-1.00;1.00;1.00;4.55;3.58;4.67;12.80;0.79;-0.21;0.16;0.73;4.68;3.65;4.76;13.03;3.47;4.39;3.99;86.04;78.27;68.46
23/12/2023 03:57:00;241.70;243.12;242.68;242.50;419.22;420.96;420.31;19.46;14.99;19.34;7.03;19.15;14.99;19.40;3.28;-0.89;0.66;0.99;-1.00;1.00;1.00;4.55;3.58;4.67;12.80;0.79;-0.21;0.16;0.73;4.68;3.65;4.76;13.03;3.47;4.39;3.99;86.04;78.27;68.46
23/12/2023 03:57:10;241.70;243.12;242.68;242.50;419.22;420.96;420.31;19.46;14.99;19.34;7.03;19.15;14.99;19.40;3.28;-0.89;0.66;0.99;-1.00;1.00;1.00;4.57;3.59;4.72;12.85;0.78;-0.22;0.19;0.76;4.68;3.65;4.76;13.05;3.43;4.40;3.97;85.49;78.03;67.62
23/12/2023 03:57:20;241.26;243.27;242.66;242.47;419.02;420.76;420.27;21.07;15.03;19.45;8.76;20.37;15.03;19.74;4.81;-0.91;0.38;0.97;-1.00;1.00;1.00;4.88;3.59;4.68;13.16;1.19;-0.22;0.19;0.76;4.68;3.65;4.76;13.05;3.43;4.40;3.97;85.49;78.03;67.62
23/12/2023 03:57:30;241.26;243.27;242.66;242.47;419.02;420.76;420.27;21.07;15.03;19.45;8.76;20.37;15.03;19.74;4.81;-0.91;0.38;0.97;-1.00;1.00;1.00;4.88;3.59;4.68;13.16;1.19;-0.22;0.18;1.15;5.06;3.66;4.75;13.35;3.43;4.40;3.94;79.10;78.51;68.61
23/12/2023 03:57:40;241.72;243.45;242.97;242.71;419.36;421.18;420.62;21.09;15.00;19.61;9.20;20.44;14.99;19.46;4.84;-0.87;0.83;0.97;-1.00;1.00;1.00;4.86;3.60;4.69;13.15;1.18;-0.22;0.20;1.17;5.09;3.65;4.75;13.35;3.43;4.40;3.94;79.10;78.51;68.61
23/12/2023 03:57:50;241.72;243.45;242.97;242.71;419.36;421.18;420.62;21.09;15.00;19.61;9.20;20.44;14.99;19.46;4.84;-0.87;0.83;0.97;-1.00;1.00;1.00;4.86;3.60;4.69;13.15;1.18;-0.22;0.20;1.17;5.09;3.65;4.74;13.37;3.46;4.52;3.97;82.62;78.47;68.59
23/12/2023 03:58:00;241.90;243.66;243.09;242.88;419.65;421.46;420.87;20.97;15.02;19.53;8.78;20.25;14.97;19.53;5.04;-0.90;0.48;0.97;-1.00;1.00;1.00;4.85;3.60;4.69;13.12;1.19;-0.23;0.19;1.08;5.05;3.67;4.73;13.38;3.42;4.38;3.97;82.62;78.47;68.59
23/12/2023 03:58:10;241.90;243.66;243.09;242.88;419.65;421.46;420.87;20.97;15.02;19.53;8.78;20.25;14.97;19.53;5.04;-0.90;0.48;0.97;-1.00;1.00;1.00;4.85;3.60;4.69;13.12;1.19;-0.23;0.19;1.08;5.05;3.67;4.73;13.38;3.42;4.38;3.97;83.08;78.53;68.69
23/12/2023 03:58:20;241.90;243.62;243.00;242.80;419.55;421.34;420.80;20.97;15.00;19.49;8.84;20.31;15.02;19.55;4.93;-0.87;0.70;0.97;-1.00;1.00;1.00;4.85;3.60;4.65;13.10;1.19;-0.22;0.16;1.12;5.07;3.66;4.73;13.35;3.45;4.33;3.95;79.24;78.56;8.46
23/12/2023 03:58:30;241.81;243.56;243.02;242.80;419.60;421.34;420.80;20.97;15.00;19.49;8.84;20.31;15.02;19.55;4.93;-0.87;0.70;0.97;-1.00;1.00;1.00;4.85;3.60;4.65;13.10;1.19;-0.22;0.16;1.12;5.07;3.66;4.73;13.35;3.45;4.33;3.95;79.24;78.56;8.46
23/12/2023 03:58:40;241.81;243.56;243.02;242.80;419.60;421.39;420.85;21.00;14.96;19.53;8.89;20.29;14.97;19.57;4.93;-0.87;0.85;0.97;-1.00;1.00;1.00;4.85;3.58;4.67;13.11;1.19;-0.22;0.17;1.14;5.08;3.66;4.77;13.37;3.40;4.37;3.99;79.64;78.47;68.20
23/12/2023 03:58:50;241.70;243.47;242.85;242.64;419.25;421.07;420.49;21.05;15.00;19.53;8.89;20.29;14.97;19.57;4.93;-0.87;0.85;0.97;-1.00;1.00;1.00;4.85;3.58;4.67;13.11;1.19;-0.22;0.17;1.14;5.08;3.66;4.77;13.37;3.40;4.37;3.99;79.64;78.47;68.20
23/12/2023 03:59:00;241.70;243.47;242.85;242.64;419.25;421.07;420.49;21.05;15.00;19.37;8.74;20.37;15.00;19.48;4.88;-0.93;0.77;0.97;-1.00;1.00;1.00;4.84;3.59;4.68;13.11;1.19;-0.22;0.19;1.17;5.07;3.66;4.75;13.37;3.46;4.39;3.98;80.04;78.69;68.43
23/12/2023 03:59:10;241.92;243.65;243.06;242.88;419.68;421.40;420.84;20.86;15.01;19.74;9.31;20.36;14.97;19.36;4.96;-0.93;0.77;0.97;-1.00;1.00;1.00;4.84;3.59;4.68;13.11;1.19;-0.22;0.19;1.17;5.07;3.66;4.75;13.37;3.46;4.39;3.98;80.04;78.69;68.43
23/12/2023 03:59:20;241.92;243.65;243.06;242.88;419.68;421.40;420.84;20.86;15.01;19.74;9.31;20.36;14.97;19.36;4.96;-0.89;0.81;0.97;-1.00;1.00;1.00;4.86;3.60;4.67;13.11;1.17;-0.22;0.16;1.11;5.07;3.66;4.74;13.37;3.40;4.38;3.98;82.87;78.27;36.29
23/12/2023 03:59:30;241.84;243.59;243.02;242.83;419.62;421.35;420.74;21.00;14.99;19.50;8.79;20.31;14.96;19.42;4.91;-0.89;0.69;0.97;-1.00;1.00;1.00;4.86;3.60;4.67;13.11;1.17;-0.22;0.16;1.11;5.07;3.66;4.74;13.37;3.40;4.38;3.98;82.87;78.27;36.29
23/12/2023 03:59:40;241.84;243.59;243.02;242.83;419.62;421.35;420.74;21.00;14.99;19.50;8.79;20.31;14.96;19.42;4.91;-0.89;0.69;0.97;-1.00;1.00;1.00;4.86;3.59;4.68;13.13;1.18;-0.22;0.19;1.08;5.06;3.66;4.78;13.32;3.41;4.41;4.00;81.26;78.66;68.46
23/12/2023 03:59:50;241.43;243.11;242.57;242.39;418.88;420.57;420.03;20.87;14.98;19.40;8.72;20.34;15.02;19.52;4.82;-0.91;0.67;0.97;-1.00;1.00;1.00;4.85;3.59;4.68;13.11;1.18;-0.22;0.19;1.08;5.06;3.66;4.78;13.32;3.41;4.41;4.00;81.26;78.66;68.46
23/12/2023 04:00:00;241.43;243.11;242.57;242.39;418.88;420.57;420.03;20.87;14.98;19.40;8.72;20.34;15.02;19.52;4.82;-0.91;0.67;0.97;-1.00;1.00;1.00;4.85;3.59;4.68;13.11;1.17;-0.22;0.16;1.11;5.07;3.65;4.71;13.31;3.44;4.39;3.97;78.80;78.35;68.44
23/12/2023 04:00:10;241.22;243.03;242.46;242.23;418.53;420.45;419.62;21.04;15.01;19.56;8.74;20.35;15.05;19.62;4.86;-0.94;0.66;0.98;-1.00;1.00;1.00;4.57;3.59;4.68;12.77;0.79;-0.22;0.17;0.71;5.07;3.65;4.71;13.31;3.44;4.39;3.97;78.80;78.35;68.44
23/12/2023 04:00:20;241.22;243.03;242.46;242.23;418.53;420.45;419.62;21.04;15.01;19.56;8.74;20.35;15.05;19.62;4.86;-0.94;0.66;0.98;-1.00;1.00;1.00;4.57;3.59;4.68;12.77;0.79;-0.22;0.17;0.71;4.71;3.65;4.75;13.01;3.49;4.35;3.97;85.58;77.86;68.48
23/12/2023 04:00:30;241.45;242.79;242.36;242.14;418.53;420.12;419.52;19.50;15.02;19.47;7.07;19.25;15.03;19.58;3.31;-0.89;0.79;0.99;-1.00;1.00;1.00;4.57;3.58;4.69;12.85;0.79;-0.21;0.19;0.77;4.70;3.64;4.73;13.02;3.48;4.33;3.97;85.58;77.86;68.48
23/12/2023 04:00:40;241.45;242.79;242.36;242.14;418.53;420.12;419.52;19.50;15.02;19.47;7.07;19.25;15.03;19.58;3.31;-0.89;0.79;0.99;-1.00;1.00;1.00;4.57;3.58;4.69;12.85;0.79;-0.21;0.19;0.77;4.70;3.64;4.73;13.02;3.48;4.33;3.97;85.06;78.68;16.58
23/12/2023 04:00:50;241.41;242.74;242.39;242.20;418.61;420.28;419.69;19.54;15.04;19.53;7.41;19.22;15.00;19.62;3.22;-0.88;0.84;0.99;-1.00;1.00;1.00;4.59;3.59;4.70;12.85;0.79;-0.21;0.19;0.77;4.71;3.65;4.73;13.04;3.45;4.34;3.95;85.00;78.40;79.36
23/12/2023 04:01:00;241.62;242.94;242.51;242.35;418.78;420.28;419.69;19.54;15.04;19.53;7.41;19.22;15.00;19.62;3.22;-0.88;0.84;0.99;-1.00;1.00;1.00;4.59;3.59;4.70;12.85;0.79;-0.21;0.19;0.77;4.71;3.65;4.73;13.04;3.45;4.34;3.95;85.00;78.40;79.36
23/12/2023 04:01:10;241.62;242.94;242.51;242.35;418.78;420.36;419.79;19.38;15.03;19.55;7.27;19.21;15.01;19.31;3.22;-0.89;0.81;0.99;-1.00;1.00;1.00;4.57;3.59;4.66;12.81;0.79;-0.21;0.17;0.74;4.72;3.64;4.73;13.03;3.45;4.31;3.95;88.20;78.26;16.78
23/12/2023 04:01:20;241.41;242.71;242.33;242.15;418.56;420.18;419.68;19.64;15.05;19.55;7.27;19.21;15.01;19.31;3.22;-0.89;0.81;0.99;-1.00;1.00;1.00;4.57;3.59;4.66;12.81;0.79;-0.21;0.17;0.74;4.72;3.64;4.73;13.03;3.45;4.31;3.95;88.20;78.26;16.78
23/12/2023 04:01:30;241.39;242.71;242.33;242.15;418.56;420.18;419.68;19.64;15.05;19.49;7.04;19.15;15.01;19.43;3.21;-0.87;0.81;0.99;-1.00;1.00;1.00;4.57;3.58;4.71;12.81;0.80;-0.21;0.20;0.77;4.72;3.65;4.73;13.02;3.50;4.35;3.99;87.83;78.35;68.35
23/12/2023 04:01:40;241.39;242.68;242.35;242.16;418.56;420.03;419.63;19.51;15.07;19.52;7.11;19.30;15.01;19.44;3.38;-0.87;0.81;0.99;-1.00;1.00;1.00;4.57;3.58;4.71;12.81;0.80;-0.21;0.20;0.77;4.72;3.65;4.73;13.02;3.50;4.35;3.99;87.83;78.35;68.35
23/12/2023 04:01:50;241.39;242.68;242.35;242.16;418.56;420.03;419.63;19.51;15.07;19.52;7.11;19.30;15.01;19.44;3.38;-0.90;0.78;0.99;-1.00;1.00;1.00;4.55;3.58;4.67;12.83;0.79;-0.22;0.07;0.64;4.71;3.65;4.72;13.03;3.61;4.35;4.01;86.00;78.42;69.18
23/12/2023 04:02:00;241.37;242.67;242.23;242.12;418.56;420.02;419.60;19.42;15.06;19.48;7.06;19.16;15.01;19.51;3.31;-0.89;0.83;0.99;-1.00;1.00;1.00;4.55;3.58;4.67;12.83;0.79;-0.22;0.07;0.64;4.71;3.65;4.72;13.03;3.61;4.35;4.01;86.00;78.42;69.18
23/12/2023 04:02:10;241.37;242.67;242.23;242.12;418.56;420.02;419.60;19.42;15.06;19.48;7.06;19.16;15.01;19.51;3.31;-0.89;0.83;0.99;-1.00;1.00;1.00;4.59;3.60;4.67;12.83;0.79;-0.21;0.20;0.77;4.70;3.65;4.75;13.04;3.45;4.33;4.00;88.15;78.13;68.34
23/12/2023 04:02:20;241.56;242.81;242.38;242.25;418.74;420.20;419.82;19.51;15.01;19.47;7.02;19.11;14.98;19.50;3.29;-0.93;0.76;0.99;-1.00;1.00;1.00;4.56;3.59;4.63;12.80;0.79;-0.21;0.20;0.77;4.70;3.65;4.75;13.04;3.45;4.33;4.00;88.15;78.13;68.34
23/12/2023 04:02:30;241.56;242.81;242.38;242.25;418.74;420.20;419.82;19.51;15.01;19.47;7.02;19.11;14.98;19.50;3.29;-0.93;0.76;0.99;-1.00;1.00;1.00;4.56;3.59;4.63;12.80;0.81;-0.21;0.14;0.71;4.71;3.64;4.69;12.96;3.62;4.36;3.97;88.40;78.20;68.63
23/12/2023 04:02:40;241.28;242.38;241.98;241.87;418.11;419.80;419.55;19.56;15.01;19.54;7.17;19.26;15.00;19.52;3.23;-0.91;0.83;0.99;-1.00;1.00;1.00;4.55;3.58;4.63;12.81;0.80;-0.22;0.19;0.77;4.71;3.64;4.69;12.96;3.62;4.36;3.97;88.40;78.20;68.63
23/12/2023 04:02:50;241.28;242.38;241.98;241.87;418.11;419.80;419.55;19.56;15.01;19.54;7.17;19.26;15.00;19.52;3.23;-0.91;0.83;0.99;-1.00;1.00;1.00;4.55;3.58;4.63;12.81;0.80;-0.22;0.19;0.77;4.69;3.65;4.72;13.02;3.48;4.35;3.98;88.03;78.06;68.29
23/12/2023 04:03:00;241.26;242.44;242.03;241.86;418.09;419.48;419.16;19.46;15.06;19.57;7.06;19.36;15.00;19.50;3.38;-0.84;0.85;0.99;-1.00;1.00;1.00;4.57;3.55;4.67;12.77;0.80;-0.21;0.20;0.77;4.69;3.65;4.73;13.06;3.41;4.35;3.98;88.03;78.06;68.29
23/12/2023 04:03:10;241.26;242.44;242.03;241.86;418.09;419.48;419.16;19.46;15.06;19.57;7.06;19.36;15.00;19.50;3.38;-0.84;0.85;0.99;-1.00;1.00;1.00;4.57;3.55;4.67;12.77;0.80;-0.21;0.20;0.77;4.69;3.65;4.73;13.06;3.41;4.36;3.96;85.62;78.27;67.76
23/12/2023 04:03:20;241.06;242.27;241.92;241.79;417.97;419.39;419.11;19.54;15.05;19.39;6.94;19.23;15.02;19.61;3.28;-0.84;0.90;0.99;-1.00;1.00;1.00;4.57;3.59;4.59;12.73;0.80;-0.22;0.21;0.74;4.73;3.64;4.67;12.96;3.49;4.19;3.99;83.74;78.50;67.76
23/12/2023 04:03:30;240.88;242.04;241.83;241.79;417.97;419.39;419.11;19.54;15.05;19.39;6.94;19.23;15.02;19.61;3.28;-0.84;0.90;0.99;-1.00;1.00;1.00;4.57;3.59;4.59;12.73;0.80;-0.22;0.21;0.74;4.73;3.64;4.67;12.96;3.49;4.19;3.99;83.74;78.50;68.94
23/12/2023 04:03:40;240.88;242.04;241.83;241.59;417.50;419.07;418.68;19.50;15.04;19.29;6.82;19.26;15.01;19.22;3.26;-0.88;0.99;0.99;-1.00;1.00;1.00;4.57;3.58;4.62;12.76;0.80;-0.22;0.23;0.81;4.71;3.64;4.72;13.01;3.44;4.37;3.95;87.46;78.38;69.32
23/12/2023 04:03:50;240.64;241.68;241.58;241.30;416.90;418.47;418.28;19.50;15.04;19.29;6.82;19.26;15.01;19.22;3.26;-0.88;0.99;0.99;-1.00;1.00;1.00;4.57;3.58;4.62;12.76;0.80;-0.22;0.23;0.81;4.71;3.64;4.72;13.01;3.44;4.37;3.95;87.46;78.38;69.32
23/12/2023 04:04:00;240.64;241.68;241.58;241.30;416.90;418.47;418.28;19.69;15.05;19.27;6.81;19.25;15.01;19.31;3.27;-0.87;0.96;0.99;-1.00;1.00;1.00;4.58;3.57;4.61;12.76;0.79;-0.22;0.23;0.80;4.72;3.64;4.64;12.91;3.44;4.37;3.97;87.51;78.01;68.92
23/12/2023 04:04:10;240.97;242.06;241.82;241.60;417.54;419.06;418.84;19.45;15.03;19.23;6.86;19.31;15.01;19.31;3.27;-0.87;0.96;0.99;-1.00;1.00;1.00;4.58;3.57;4.61;12.76;0.79;-0.22;0.23;0.80;4.72;3.64;4.64;12.91;3.44;4.37;3.97;87.51;78.01;68.92
23/12/2023 04:04:20;240.97;242.06;241.82;241.60;417.54;419.06;418.84;19.45;15.03;19.23;6.86;19.31;15.01;19.31;3.28;-0.89;0.94;0.99;-1.00;1.00;1.00;4.56;3.58;4.63;12.78;0.81;-0.22;0.24;0.82;4.74;3.64;4.65;12.97;3.44;4.32;3.95;88.88;77.76;69.10
23/12/2023 04:04:30;240.92;242.11;241.83;241.62;417.56;419.11;418.71;19.51;15.04;19.28;6.84;19.27;15.03;19.30;3.28;-0.87;0.90;0.99;-1.00;1.00;1.00;4.56;3.58;4.63;12.78;0.81;-0.22;0.24;0.82;4.74;3.64;4.65;12.97;3.44;4.32;3.95;88.88;77.76;69.10
23/12/2023 04:04:40;240.92;242.11;241.83;241.62;417.56;419.11;418.71;19.51;15.04;19.28;6.84;19.27;15.03;19.30;3.28;-0.87;0.90;0.99;-1.00;1.00;1.00;4.56;3.58;4.58;12.71;0.78;-0.22;0.13;0.70;4.71;3.64;4.66;12.95;3.44;4.31;3.97;83.92;77.78;23.40
23/12/2023 04:04:50;240.99;242.16;241.92;241.68;417.66;419.27;418.84;19.52;15.06;19.62;6.94;19.31;14.98;19.28;3.21;-0.88;0.97;0.99;-1.00;1.00;1.00;4.55;3.58;4.58;12.71;0.78;-0.22;0.13;0.70;4.71;3.64;4.66;12.95;3.44;4.31;3.97;83.92;77.78;23.40
23/12/2023 04:05:00;240.99;242.16;241.92;241.68;417.66;419.27;418.84;19.52;15.06;19.62;6.94;19.31;14.98;19.28;3.21;-0.88;0.97;0.99;-1.00;1.00;1.00;4.55;3.58;4.59;12.73;0.80;-0.21;0.23;0.82;4.69;3.64;4.70;12.98;3.42;4.31;3.96;87.89;77.78;68.75
23/12/2023 04:05:10;241.06;242.34;241.97;241.79;417.81;419.50;418.96;19.53;15.04;19.27;6.83;19.23;14.99;19.10;3.30;-0.91;0.82;0.99;-1.00;1.00;1.00;4.57;3.59;4.60;12.75;0.80;-0.21;0.24;0.82;4.69;3.64;4.70;12.98;3.42;4.31;3.96;87.89;77.78;68.75
23/12/2023 04:05:20;241.06;242.34;241.97;241.79;417.81;419.50;418.96;19.53;15.04;19.27;6.83;19.23;14.99;19.10;3.30;-0.91;0.82;0.99;-1.00;1.00;1.00;4.57;3.59;4.60;12.75;0.80;-0.21;0.24;0.73;4.70;3.64;4.70;12.99;3.45;4.34;3.98;87.65;77.97;69.05
23/12/2023 04:05:30;241.06;242.40;242.00;241.82;417.85;419.53;418.92;19.46;15.05;19.15;6.67;19.26;14.98;19.20;3.32;-0.90;0.72;0.99;-1.00;1.00;1.00;4.53;3.59;4.60;12.76;0.80;-0.22;0.16;0.74;4.70;3.65;4.68;12.99;3.43;4.34;3.98;87.65;77.97;69.05
23/12/2023 04:05:40;241.06;242.40;242.00;241.82;417.85;419.53;418.92;19.46;15.05;19.15;6.67;19.26;14.98;19.20;3.32;-0.90;0.72;0.99;-1.00;1.00;1.00;4.53;3.59;4.60;12.76;0.80;-0.22;0.16;0.74;4.70;3.65;4.68;12.99;3.43;4.27;3.98;85.80;78.13;14.25
23/12/2023 04:05:50;241.14;242.49;242.08;241.91;418.17;419.76;419.01;19.50;15.04;19.17;6.85;19.25;15.05;19.20;3.36;-0.89;0.63;0.99;-1.00;1.00;1.00;4.56;3.59;4.61;12.74;0.78;-0.22;0.21;0.78;4.69;3.65;4.68;12.96;3.54;4.34;3.92;87.99;78.09;11.46
23/12/2023 04:06:00;241.26;242.76;242.27;241.91;418.17;419.76;419.01;19.50;15.04;19.17;6.85;19.25;15.05;19.20;3.36;-0.89;0.63;0.99;-1.00;1.00;1.00;4.56;3.59;4.61;12.74;0.78;-0.22;0.21;0.78;4.69;3.65;4.68;12.96;3.54;4.34;3.92;87.99;78.09;11.46
23/12/2023 04:06:10;241.26;242.76;242.27;242.10;418.41;420.03;419.26;19.58;15.03;19.00;6.87;19.14;15.03;18.97;3.25;-0.86;0.75;0.99;-1.00;1.00;1.00;4.57;3.60;4.55;12.72;0.78;-0.22;0.16;0.72;4.68;3.64;4.56;12.85;3.47;4.34;3.93;88.00;78.02;8.77
23/12/2023 04:06:20;241.44;242.77;242.34;242.17;418.65;420.10;419.45;19.61;15.03;19.00;6.87;19.14;15.03;18.97;3.25;-0.86;0.75;0.99;-1.00;1.00;1.00;4.57;3.60;4.55;12.72;0.78;-0.22;0.16;0.72;4.68;3.64;4.56;12.85;3.47;4.34;3.93;88.00;78.02;8.77
23/12/2023 04:06:30;241.44;242.77;242.34;242.17;418.65;420.10;419.45;19.61;15.03;18.98;6.69;19.19;14.98;18.98;3.24;-0.84;0.75;0.99;-1.00;1.00;1.00;4.54;3.59;4.55;12.68;0.80;-0.20;0.19;0.80;4.71;3.65;4.56;12.86;3.50;4.35;3.92;88.90;78.34;71.07
23/12/2023 04:06:40;241.24;242.59;242.17;242.00;418.35;419.86;419.25;19.46;15.08;19.13;6.99;19.17;15.01;19.02;3.24;-0.84;0.75;0.99;-1.00;1.00;1.00;4.54;3.59;4.55;12.68;0.80;-0.20;0.19;0.80;4.71;3.65;4.56;12.86;3.50;4.35;3.92;88.90;78.34;71.07
23/12/2023 04:06:50;241.24;242.59;242.17;242.00;418.35;419.86;419.25;19.46;15.08;19.13;6.99;19.17;15.01;19.02;3.24;-0.92;0.75;0.99;-1.00;1.00;1.00;4.56;3.58;4.54;12.70;0.78;-0.22;0.19;0.76;4.70;3.66;4.58;12.86;3.63;4.33;3.94;85.21;78.19;40.13
23/12/2023 04:07:00;240.90;242.27;241.83;241.68;417.84;419.32;418.78;19.51;15.06;19.04;7.05;19.26;14.96;19.15;3.32;-0.88;0.76;0.99;-1.00;1.00;1.00;4.56;3.58;4.54;12.70;0.78;-0.22;0.19;0.76;4.70;3.66;4.58;12.86;3.63;4.33;3.94;85.21;78.19;40.13
23/12/2023 04:07:10;240.90;242.27;241.83;241.68;417.84;419.32;418.78;19.51;15.06;19.04;7.05;19.26;14.96;19.15;3.32;-0.88;0.76;0.99;-1.00;1.00;1.00;4.57;3.59;4.57;12.71;0.78;-0.22;0.19;0.76;4.71;3.64;4.59;12.87;3.54;4.34;4.07;86.68;77.68;218.21
23/12/2023 04:07:20;241.04;242.41;241.97;241.81;418.10;419.51;418.89;19.58;15.03;18.93;6.76;19.30;14.98;18.73;3.29;-0.92;0.66;0.99;-1.00;1.00;1.00;4.59;3.58;4.51;12.71;0.78;-0.22;0.19;0.76;4.71;3.64;4.59;12.87;3.54;4.34;4.07;86.68;77.68;218.21
23/12/2023 04:07:30;241.04;242.41;241.97;241.81;418.10;419.51;418.89;19.58;15.03;18.93;6.76;19.30;14.98;18.73;3.29;-0.92;0.66;0.99;-1.00;1.00;1.00;4.59;3.58;4.51;12.68;0.79;-0.22;0.16;0.72;4.70;3.63;4.58;12.90;3.52;4.39;4.04;86.80;78.14;70.52
23/12/2023 04:07:40;241.20;242.53;242.19;242.04;418.47;419.89;419.36;19.68;15.02;18.83;6.56;19.24;15.01;18.78;3.31;-0.90;0.82;0.99;-1.00;1.00;1.00;4.57;3.59;4.53;12.69;0.83;-0.22;0.18;0.80;4.70;3.63;4.58;12.90;3.52;4.39;4.04;86.80;78.14;70.52
23/12/2023 04:07:50;241.20;242.53;242.19;242.04;418.47;419.89;419.36;19.68;15.02;18.83;6.56;19.24;15.01;18.78;3.31;-0.90;0.82;0.99;-1.00;1.00;1.00;4.57;3.59;4.53;12.69;0.83;-0.22;0.18;0.80;4.72;3.64;4.59;12.90;3.53;4.36;4.06;86.79;78.10;70.70
23/12/2023 04:08:00;241.43;243.11;242.55;242.36;418.83;420.39;419.84;20.98;15.05;18.88;8.54;20.45;15.03;19.15;4.91;-0.87;0.78;0.97;-1.00;1.00;1.00;4.86;3.61;4.55;13.00;1.17;-0.22;0.19;1.14;5.08;3.65;4.61;13.27;3.46;4.36;4.06;86.79;78.10;70.70
23/12/2023 04:08:10;241.43;243.11;242.55;242.36;418.83;420.39;419.84;20.98;15.05;18.88;8.54;20.45;15.03;19.15;4.91;-0.87;0.78;0.97;-1.00;1.00;1.00;4.86;3.61;4.55;13.00;1.17;-0.22;0.19;1.14;5.08;3.65;4.61;13.27;3.46;4.40;3.98;79.54;78.26;8.72
23/12/2023 04:08:20;241.56;243.31;242.83;242.62;419.35;420.99;420.38;21.01;15.05;18.98;8.67;20.43;14.96;18.98;4.91;-0.89;0.75;0.97;-1.00;1.00;1.00;4.86;3.60;4.55;13.01;1.16;-0.21;0.17;1.15;5.08;3.66;4.59;13.19;3.48;4.40;4.04;78.34;78.48;8.72
23/12/2023 04:08:30;241.40;243.15;242.66;242.62;419.35;420.99;420.38;21.01;15.05;18.98;8.67;20.43;14.96;18.98;4.91;-0.89;0.75;0.97;-1.00;1.00;1.00;4.86;3.60;4.55;13.01;1.16;-0.21;0.17;1.15;5.08;3.66;4.59;13.19;3.48;4.40;4.04;78.34;78.48;8.72
